Volume,SourcePlateBarcode,SourcePlateWell,DestinationPlateBarcode,DestinationPlateWell,ComponentName,dest_name
2.5,MAON-wt-dil,H2,MAON-templ,G3,16_dil,2_20_ib
2.5,MAON-wt-dil,B4,MAON-templ,H3,26_dil,3_21_ib
2.5,MAON-wt-dil,B4,MAON-templ,A4,26_dil,3_22_ib
2.5,MAON-wt-dil,B4,MAON-templ,B4,26_dil,3_23_ib
2.5,MAON-wt-dil,B4,MAON-templ,C4,26_dil,3_24_ib
2.5,MAON-wt-dil,B4,MAON-templ,D4,26_dil,3_25_ib
2.5,MAON-wt-dil,A4,MAON-templ,E4,25_dil,3_26_ib
2.5,MAON-wt-dil,F1,MAON-templ,F4,6_dil,1_1&2_ib
2.5,MAON-wt-dil,F1,MAON-templ,G4,6_dil,1_1&3_ib
2.5,MAON-wt-dil,F1,MAON-templ,H4,6_dil,1_1&4_ib
2.5,MAON-wt-dil,F1,MAON-templ,A5,6_dil,1_1&5_ib
2.5,MAON-wt-dil,E1,MAON-templ,B5,5_dil,1_1&6_ib
2.5,MAON-wt-dil,E1,MAON-templ,C5,5_dil,1_1&7_ib
2.5,MAON-wt-dil,E1,MAON-templ,D5,5_dil,1_1&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,E5,5_dil,1_1&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,F5,6_dil,1_1&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,G5,6_dil,1_2&3_ib
2.5,MAON-wt-dil,F1,MAON-templ,H5,6_dil,1_2&4_ib
2.5,MAON-wt-dil,F1,MAON-templ,A6,6_dil,1_2&5_ib
2.5,MAON-wt-dil,E1,MAON-templ,B6,5_dil,1_2&6_ib
2.5,MAON-wt-dil,E1,MAON-templ,C6,5_dil,1_2&7_ib
2.5,MAON-wt-dil,E1,MAON-templ,D6,5_dil,1_2&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,E6,5_dil,1_2&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,F6,6_dil,1_2&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,G6,6_dil,1_3&4_ib
2.5,MAON-wt-dil,F1,MAON-templ,H6,6_dil,1_3&5_ib
2.5,MAON-wt-dil,E1,MAON-templ,A7,5_dil,1_3&6_ib
2.5,MAON-wt-dil,E1,MAON-templ,B7,5_dil,1_3&7_ib
2.5,MAON-wt-dil,E1,MAON-templ,C7,5_dil,1_3&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,D7,5_dil,1_3&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,E7,6_dil,1_3&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,F7,6_dil,1_4&5_ib
2.5,MAON-wt-dil,E1,MAON-templ,G7,5_dil,1_4&6_ib
2.5,MAON-wt-dil,E1,MAON-templ,H7,5_dil,1_4&7_ib
2.5,MAON-wt-dil,E1,MAON-templ,A8,5_dil,1_4&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,B8,5_dil,1_4&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,C8,6_dil,1_4&10_ib
2.5,MAON-wt-dil,D1,MAON-templ,D8,4_dil,1_5&6_ib
2.5,MAON-wt-dil,D1,MAON-templ,E8,4_dil,1_5&7_ib
2.5,MAON-wt-dil,D1,MAON-templ,F8,4_dil,1_5&8_ib
2.5,MAON-wt-dil,D1,MAON-templ,G8,4_dil,1_5&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,H8,6_dil,1_5&10_ib
2.5,MAON-wt-dil,D1,MAON-templ,A9,4_dil,1_6&7_ib
2.5,MAON-wt-dil,D1,MAON-templ,B9,4_dil,1_6&8_ib
2.5,MAON-wt-dil,D1,MAON-templ,C9,4_dil,1_6&9_ib
2.5,MAON-wt-dil,E1,MAON-templ,D9,5_dil,1_6&10_ib
2.5,MAON-wt-dil,D1,MAON-templ,E9,4_dil,1_7&8_ib
2.5,MAON-wt-dil,D1,MAON-templ,F9,4_dil,1_7&9_ib
2.5,MAON-wt-dil,E1,MAON-templ,G9,5_dil,1_7&10_ib
2.5,MAON-wt-dil,D1,MAON-templ,H9,4_dil,1_8&9_ib
2.5,MAON-wt-dil,E1,MAON-templ,A10,5_dil,1_8&10_ib
2.5,MAON-wt-dil,E1,MAON-templ,B10,5_dil,1_9&10_ib
2.5,MAON-wt-dil,H2,MAON-templ,C10,16_dil,2_11&12_ib
2.5,MAON-wt-dil,H2,MAON-templ,D10,16_dil,2_11&13_ib
2.5,MAON-wt-dil,H2,MAON-templ,E10,16_dil,2_11&14_ib
2.5,MAON-wt-dil,H2,MAON-templ,F10,16_dil,2_11&15_ib
2.5,MAON-wt-dil,G2,MAON-templ,G10,15_dil,2_11&16_ib
2.5,MAON-wt-dil,G2,MAON-templ,H10,15_dil,2_11&17_ib
2.5,MAON-wt-dil,G2,MAON-templ,A11,15_dil,2_11&18_ib
2.5,MAON-wt-dil,G2,MAON-templ,B11,15_dil,2_11&19_ib
2.5,MAON-wt-dil,H2,MAON-templ,C11,16_dil,2_11&20_ib
2.5,MAON-wt-dil,H2,MAON-templ,D11,16_dil,2_12&13_ib
2.5,MAON-wt-dil,H2,MAON-templ,E11,16_dil,2_12&14_ib
2.5,MAON-wt-dil,H2,MAON-templ,F11,16_dil,2_12&15_ib
2.5,MAON-wt-dil,G2,MAON-templ,G11,15_dil,2_12&16_ib
2.5,MAON-wt-dil,G2,MAON-templ,H11,15_dil,2_12&17_ib
2.5,MAON-wt-dil,G2,MAON-templ,A12,15_dil,2_12&18_ib
2.5,MAON-wt-dil,G2,MAON-templ,B12,15_dil,2_12&19_ib
2.5,MAON-wt-dil,H2,MAON-templ,C12,16_dil,2_12&20_ib
2.5,MAON-wt-dil,H2,MAON-templ,D12,16_dil,2_13&14_ib
2.5,MAON-wt-dil,H2,MAON-templ,E12,16_dil,2_13&15_ib
2.5,MAON-wt-dil,G2,MAON-templ,F12,15_dil,2_13&16_ib
2.5,MAON-wt-dil,G2,MAON-templ,G12,15_dil,2_13&17_ib
2.5,MAON-wt-dil,G2,MAON-templ,H12,15_dil,2_13&18_ib
2.5,MAON-wt-dil,G1,MAON-templ,A1,7_dil,1_wt_ib
2.5,MAON-wt-dil,A3,MAON-templ,B1,17_dil,2_wt_ib
2.5,MAON-wt-dil,C4,MAON-templ,C1,27_dil,3_wt_ib
2.5,MAON-wt-dil,G1,MAON-templ,D1,7_dil,1_1_ib
2.5,MAON-wt-dil,G1,MAON-templ,E1,7_dil,1_2_ib
2.5,MAON-wt-dil,G1,MAON-templ,F1,7_dil,1_3_ib
2.5,MAON-wt-dil,G1,MAON-templ,G1,7_dil,1_4_ib
2.5,MAON-wt-dil,G1,MAON-templ,H1,7_dil,1_5_ib
2.5,MAON-wt-dil,G1,MAON-templ,A2,7_dil,1_6_ib
2.5,MAON-wt-dil,F1,MAON-templ,B2,6_dil,1_7_ib
2.5,MAON-wt-dil,F1,MAON-templ,C2,6_dil,1_8_ib
2.5,MAON-wt-dil,F1,MAON-templ,D2,6_dil,1_9_ib
2.5,MAON-wt-dil,G1,MAON-templ,E2,7_dil,1_10_ib
2.5,MAON-wt-dil,A3,MAON-templ,F2,17_dil,2_11_ib
2.5,MAON-wt-dil,A3,MAON-templ,G2,17_dil,2_12_ib
2.5,MAON-wt-dil,A3,MAON-templ,H2,17_dil,2_13_ib
2.5,MAON-wt-dil,A3,MAON-templ,A3,17_dil,2_14_ib
2.5,MAON-wt-dil,A3,MAON-templ,B3,17_dil,2_15_ib
2.5,MAON-wt-dil,A3,MAON-templ,C3,17_dil,2_16_ib
2.5,MAON-wt-dil,H2,MAON-templ,D3,16_dil,2_17_ib
2.5,MAON-wt-dil,H2,MAON-templ,E3,16_dil,2_18_ib
2.5,MAON-wt-dil,H2,MAON-templ,F3,16_dil,2_19_ib
2.5,MAON-wt-dil,A3,MAON-templ,G3,17_dil,2_20_ib
2.5,MAON-wt-dil,C4,MAON-templ,H3,27_dil,3_21_ib
2.5,MAON-wt-dil,C4,MAON-templ,A4,27_dil,3_22_ib
2.5,MAON-wt-dil,C4,MAON-templ,B4,27_dil,3_23_ib
2.5,MAON-wt-dil,C4,MAON-templ,C4,27_dil,3_24_ib
2.5,MAON-wt-dil,C4,MAON-templ,D4,27_dil,3_25_ib
2.5,MAON-wt-dil,C4,MAON-templ,E4,27_dil,3_26_ib
2.5,MAON-wt-dil,G1,MAON-templ,F4,7_dil,1_1&2_ib
2.5,MAON-wt-dil,G1,MAON-templ,G4,7_dil,1_1&3_ib
2.5,MAON-wt-dil,G1,MAON-templ,H4,7_dil,1_1&4_ib
2.5,MAON-wt-dil,G1,MAON-templ,A5,7_dil,1_1&5_ib
2.5,MAON-wt-dil,G1,MAON-templ,B5,7_dil,1_1&6_ib
2.5,MAON-wt-dil,F1,MAON-templ,C5,6_dil,1_1&7_ib
2.5,MAON-wt-dil,F1,MAON-templ,D5,6_dil,1_1&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,E5,6_dil,1_1&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,F5,7_dil,1_1&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,G5,7_dil,1_2&3_ib
2.5,MAON-wt-dil,G1,MAON-templ,H5,7_dil,1_2&4_ib
2.5,MAON-wt-dil,G1,MAON-templ,A6,7_dil,1_2&5_ib
2.5,MAON-wt-dil,G1,MAON-templ,B6,7_dil,1_2&6_ib
2.5,MAON-wt-dil,F1,MAON-templ,C6,6_dil,1_2&7_ib
2.5,MAON-wt-dil,F1,MAON-templ,D6,6_dil,1_2&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,E6,6_dil,1_2&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,F6,7_dil,1_2&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,G6,7_dil,1_3&4_ib
2.5,MAON-wt-dil,G1,MAON-templ,H6,7_dil,1_3&5_ib
2.5,MAON-wt-dil,G1,MAON-templ,A7,7_dil,1_3&6_ib
2.5,MAON-wt-dil,F1,MAON-templ,B7,6_dil,1_3&7_ib
2.5,MAON-wt-dil,F1,MAON-templ,C7,6_dil,1_3&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,D7,6_dil,1_3&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,E7,7_dil,1_3&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,F7,7_dil,1_4&5_ib
2.5,MAON-wt-dil,G1,MAON-templ,G7,7_dil,1_4&6_ib
2.5,MAON-wt-dil,F1,MAON-templ,H7,6_dil,1_4&7_ib
2.5,MAON-wt-dil,F1,MAON-templ,A8,6_dil,1_4&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,B8,6_dil,1_4&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,C8,7_dil,1_4&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,D8,7_dil,1_5&6_ib
2.5,MAON-wt-dil,F1,MAON-templ,E8,6_dil,1_5&7_ib
2.5,MAON-wt-dil,F1,MAON-templ,F8,6_dil,1_5&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,G8,6_dil,1_5&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,H8,7_dil,1_5&10_ib
2.5,MAON-wt-dil,E1,MAON-templ,A9,5_dil,1_6&7_ib
2.5,MAON-wt-dil,E1,MAON-templ,B9,5_dil,1_6&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,C9,5_dil,1_6&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,D9,7_dil,1_6&10_ib
2.5,MAON-wt-dil,E1,MAON-templ,E9,5_dil,1_7&8_ib
2.5,MAON-wt-dil,E1,MAON-templ,F9,5_dil,1_7&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,G9,6_dil,1_7&10_ib
2.5,MAON-wt-dil,E1,MAON-templ,H9,5_dil,1_8&9_ib
2.5,MAON-wt-dil,F1,MAON-templ,A10,6_dil,1_8&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,B10,6_dil,1_9&10_ib
2.5,MAON-wt-dil,A3,MAON-templ,C10,17_dil,2_11&12_ib
2.5,MAON-wt-dil,A3,MAON-templ,D10,17_dil,2_11&13_ib
2.5,MAON-wt-dil,A3,MAON-templ,E10,17_dil,2_11&14_ib
2.5,MAON-wt-dil,A3,MAON-templ,F10,17_dil,2_11&15_ib
2.5,MAON-wt-dil,A3,MAON-templ,G10,17_dil,2_11&16_ib
2.5,MAON-wt-dil,H2,MAON-templ,H10,16_dil,2_11&17_ib
2.5,MAON-wt-dil,H2,MAON-templ,A11,16_dil,2_11&18_ib
2.5,MAON-wt-dil,H2,MAON-templ,B11,16_dil,2_11&19_ib
2.5,MAON-wt-dil,A3,MAON-templ,C11,17_dil,2_11&20_ib
2.5,MAON-wt-dil,A3,MAON-templ,D11,17_dil,2_12&13_ib
2.5,MAON-wt-dil,A3,MAON-templ,E11,17_dil,2_12&14_ib
2.5,MAON-wt-dil,A3,MAON-templ,F11,17_dil,2_12&15_ib
2.5,MAON-wt-dil,A3,MAON-templ,G11,17_dil,2_12&16_ib
2.5,MAON-wt-dil,H2,MAON-templ,H11,16_dil,2_12&17_ib
2.5,MAON-wt-dil,H2,MAON-templ,A12,16_dil,2_12&18_ib
2.5,MAON-wt-dil,H2,MAON-templ,B12,16_dil,2_12&19_ib
2.5,MAON-wt-dil,A3,MAON-templ,C12,17_dil,2_12&20_ib
2.5,MAON-wt-dil,A3,MAON-templ,D12,17_dil,2_13&14_ib
2.5,MAON-wt-dil,A3,MAON-templ,E12,17_dil,2_13&15_ib
2.5,MAON-wt-dil,A3,MAON-templ,F12,17_dil,2_13&16_ib
2.5,MAON-wt-dil,H2,MAON-templ,G12,16_dil,2_13&17_ib
2.5,MAON-wt-dil,H2,MAON-templ,H12,16_dil,2_13&18_ib
2.5,MAON-wt-dil,H1,MAON-templ,A1,8_dil,1_wt_ib
2.5,MAON-wt-dil,B3,MAON-templ,B1,18_dil,2_wt_ib
2.5,MAON-wt-dil,H1,MAON-templ,D1,8_dil,1_1_ib
2.5,MAON-wt-dil,H1,MAON-templ,E1,8_dil,1_2_ib
2.5,MAON-wt-dil,H1,MAON-templ,F1,8_dil,1_3_ib
2.5,MAON-wt-dil,H1,MAON-templ,G1,8_dil,1_4_ib
2.5,MAON-wt-dil,H1,MAON-templ,H1,8_dil,1_5_ib
2.5,MAON-wt-dil,H1,MAON-templ,A2,8_dil,1_6_ib
2.5,MAON-wt-dil,H1,MAON-templ,B2,8_dil,1_7_ib
2.5,MAON-wt-dil,G1,MAON-templ,C2,7_dil,1_8_ib
2.5,MAON-wt-dil,G1,MAON-templ,D2,7_dil,1_9_ib
2.5,MAON-wt-dil,H1,MAON-templ,E2,8_dil,1_10_ib
2.5,MAON-wt-dil,B3,MAON-templ,F2,18_dil,2_11_ib
2.5,MAON-wt-dil,B3,MAON-templ,G2,18_dil,2_12_ib
2.5,MAON-wt-dil,B3,MAON-templ,H2,18_dil,2_13_ib
2.5,MAON-wt-dil,B3,MAON-templ,A3,18_dil,2_14_ib
2.5,MAON-wt-dil,B3,MAON-templ,B3,18_dil,2_15_ib
2.5,MAON-wt-dil,B3,MAON-templ,C3,18_dil,2_16_ib
2.5,MAON-wt-dil,B3,MAON-templ,D3,18_dil,2_17_ib
2.5,MAON-wt-dil,A3,MAON-templ,E3,17_dil,2_18_ib
2.5,MAON-wt-dil,A3,MAON-templ,F3,17_dil,2_19_ib
2.5,MAON-wt-dil,B3,MAON-templ,G3,18_dil,2_20_ib
2.5,MAON-wt-dil,H1,MAON-templ,F4,8_dil,1_1&2_ib
2.5,MAON-wt-dil,H1,MAON-templ,G4,8_dil,1_1&3_ib
2.5,MAON-wt-dil,H1,MAON-templ,H4,8_dil,1_1&4_ib
2.5,MAON-wt-dil,H1,MAON-templ,A5,8_dil,1_1&5_ib
2.5,MAON-wt-dil,H1,MAON-templ,B5,8_dil,1_1&6_ib
2.5,MAON-wt-dil,H1,MAON-templ,C5,8_dil,1_1&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,D5,7_dil,1_1&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,E5,7_dil,1_1&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,F5,8_dil,1_1&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,G5,8_dil,1_2&3_ib
2.5,MAON-wt-dil,H1,MAON-templ,H5,8_dil,1_2&4_ib
2.5,MAON-wt-dil,H1,MAON-templ,A6,8_dil,1_2&5_ib
2.5,MAON-wt-dil,H1,MAON-templ,B6,8_dil,1_2&6_ib
2.5,MAON-wt-dil,H1,MAON-templ,C6,8_dil,1_2&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,D6,7_dil,1_2&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,E6,7_dil,1_2&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,F6,8_dil,1_2&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,G6,8_dil,1_3&4_ib
2.5,MAON-wt-dil,H1,MAON-templ,H6,8_dil,1_3&5_ib
2.5,MAON-wt-dil,H1,MAON-templ,A7,8_dil,1_3&6_ib
2.5,MAON-wt-dil,H1,MAON-templ,B7,8_dil,1_3&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,C7,7_dil,1_3&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,D7,7_dil,1_3&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,E7,8_dil,1_3&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,F7,8_dil,1_4&5_ib
2.5,MAON-wt-dil,H1,MAON-templ,G7,8_dil,1_4&6_ib
2.5,MAON-wt-dil,H1,MAON-templ,H7,8_dil,1_4&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,A8,7_dil,1_4&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,B8,7_dil,1_4&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,C8,8_dil,1_4&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,D8,8_dil,1_5&6_ib
2.5,MAON-wt-dil,H1,MAON-templ,E8,8_dil,1_5&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,F8,7_dil,1_5&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,G8,7_dil,1_5&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,H8,8_dil,1_5&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,A9,8_dil,1_6&7_ib
2.5,MAON-wt-dil,G1,MAON-templ,B9,7_dil,1_6&8_ib
2.5,MAON-wt-dil,G1,MAON-templ,C9,7_dil,1_6&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,D9,8_dil,1_6&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,E9,6_dil,1_7&8_ib
2.5,MAON-wt-dil,F1,MAON-templ,F9,6_dil,1_7&9_ib
2.5,MAON-wt-dil,H1,MAON-templ,G9,8_dil,1_7&10_ib
2.5,MAON-wt-dil,F1,MAON-templ,H9,6_dil,1_8&9_ib
2.5,MAON-wt-dil,G1,MAON-templ,A10,7_dil,1_8&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,B10,7_dil,1_9&10_ib
2.5,MAON-wt-dil,B3,MAON-templ,C10,18_dil,2_11&12_ib
2.5,MAON-wt-dil,B3,MAON-templ,D10,18_dil,2_11&13_ib
2.5,MAON-wt-dil,B3,MAON-templ,E10,18_dil,2_11&14_ib
2.5,MAON-wt-dil,B3,MAON-templ,F10,18_dil,2_11&15_ib
2.5,MAON-wt-dil,B3,MAON-templ,G10,18_dil,2_11&16_ib
2.5,MAON-wt-dil,B3,MAON-templ,H10,18_dil,2_11&17_ib
2.5,MAON-wt-dil,A3,MAON-templ,A11,17_dil,2_11&18_ib
2.5,MAON-wt-dil,A3,MAON-templ,B11,17_dil,2_11&19_ib
2.5,MAON-wt-dil,B3,MAON-templ,C11,18_dil,2_11&20_ib
2.5,MAON-wt-dil,B3,MAON-templ,D11,18_dil,2_12&13_ib
2.5,MAON-wt-dil,B3,MAON-templ,E11,18_dil,2_12&14_ib
2.5,MAON-wt-dil,B3,MAON-templ,F11,18_dil,2_12&15_ib
2.5,MAON-wt-dil,B3,MAON-templ,G11,18_dil,2_12&16_ib
2.5,MAON-wt-dil,B3,MAON-templ,H11,18_dil,2_12&17_ib
2.5,MAON-wt-dil,A3,MAON-templ,A12,17_dil,2_12&18_ib
2.5,MAON-wt-dil,A3,MAON-templ,B12,17_dil,2_12&19_ib
2.5,MAON-wt-dil,B3,MAON-templ,C12,18_dil,2_12&20_ib
2.5,MAON-wt-dil,B3,MAON-templ,D12,18_dil,2_13&14_ib
2.5,MAON-wt-dil,B3,MAON-templ,E12,18_dil,2_13&15_ib
2.5,MAON-wt-dil,B3,MAON-templ,F12,18_dil,2_13&16_ib
2.5,MAON-wt-dil,B3,MAON-templ,G12,18_dil,2_13&17_ib
2.5,MAON-wt-dil,A3,MAON-templ,H12,17_dil,2_13&18_ib
2.5,MAON-wt-dil,A2,MAON-templ,A1,9_dil,1_wt_ib
2.5,MAON-wt-dil,C3,MAON-templ,B1,19_dil,2_wt_ib
2.5,MAON-wt-dil,A2,MAON-templ,D1,9_dil,1_1_ib
2.5,MAON-wt-dil,A2,MAON-templ,E1,9_dil,1_2_ib
2.5,MAON-wt-dil,A2,MAON-templ,F1,9_dil,1_3_ib
2.5,MAON-wt-dil,A2,MAON-templ,G1,9_dil,1_4_ib
2.5,MAON-wt-dil,A2,MAON-templ,H1,9_dil,1_5_ib
2.5,MAON-wt-dil,A2,MAON-templ,A2,9_dil,1_6_ib
2.5,MAON-wt-dil,A2,MAON-templ,B2,9_dil,1_7_ib
2.5,MAON-wt-dil,A2,MAON-templ,C2,9_dil,1_8_ib
2.5,MAON-wt-dil,H1,MAON-templ,D2,8_dil,1_9_ib
2.5,MAON-wt-dil,A2,MAON-templ,E2,9_dil,1_10_ib
2.5,MAON-wt-dil,C3,MAON-templ,F2,19_dil,2_11_ib
2.5,MAON-wt-dil,C3,MAON-templ,G2,19_dil,2_12_ib
2.5,MAON-wt-dil,C3,MAON-templ,H2,19_dil,2_13_ib
2.5,MAON-wt-dil,C3,MAON-templ,A3,19_dil,2_14_ib
2.5,MAON-wt-dil,C3,MAON-templ,B3,19_dil,2_15_ib
2.5,MAON-wt-dil,C3,MAON-templ,C3,19_dil,2_16_ib
2.5,MAON-wt-dil,C3,MAON-templ,D3,19_dil,2_17_ib
2.5,MAON-wt-dil,C3,MAON-templ,E3,19_dil,2_18_ib
2.5,MAON-wt-dil,B3,MAON-templ,F3,18_dil,2_19_ib
2.5,MAON-wt-dil,C3,MAON-templ,G3,19_dil,2_20_ib
2.5,MAON-wt-dil,A2,MAON-templ,F4,9_dil,1_1&2_ib
2.5,MAON-wt-dil,A2,MAON-templ,G4,9_dil,1_1&3_ib
2.5,MAON-wt-dil,A2,MAON-templ,H4,9_dil,1_1&4_ib
2.5,MAON-wt-dil,A2,MAON-templ,A5,9_dil,1_1&5_ib
2.5,MAON-wt-dil,A2,MAON-templ,B5,9_dil,1_1&6_ib
2.5,MAON-wt-dil,A2,MAON-templ,C5,9_dil,1_1&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,D5,9_dil,1_1&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,E5,8_dil,1_1&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,F5,9_dil,1_1&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,G5,9_dil,1_2&3_ib
2.5,MAON-wt-dil,A2,MAON-templ,H5,9_dil,1_2&4_ib
2.5,MAON-wt-dil,A2,MAON-templ,A6,9_dil,1_2&5_ib
2.5,MAON-wt-dil,A2,MAON-templ,B6,9_dil,1_2&6_ib
2.5,MAON-wt-dil,A2,MAON-templ,C6,9_dil,1_2&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,D6,9_dil,1_2&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,E6,8_dil,1_2&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,F6,9_dil,1_2&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,G6,9_dil,1_3&4_ib
2.5,MAON-wt-dil,A2,MAON-templ,H6,9_dil,1_3&5_ib
2.5,MAON-wt-dil,A2,MAON-templ,A7,9_dil,1_3&6_ib
2.5,MAON-wt-dil,A2,MAON-templ,B7,9_dil,1_3&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,C7,9_dil,1_3&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,D7,8_dil,1_3&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,E7,9_dil,1_3&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,F7,9_dil,1_4&5_ib
2.5,MAON-wt-dil,A2,MAON-templ,G7,9_dil,1_4&6_ib
2.5,MAON-wt-dil,A2,MAON-templ,H7,9_dil,1_4&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,A8,9_dil,1_4&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,B8,8_dil,1_4&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,C8,9_dil,1_4&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,D8,9_dil,1_5&6_ib
2.5,MAON-wt-dil,A2,MAON-templ,E8,9_dil,1_5&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,F8,9_dil,1_5&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,G8,8_dil,1_5&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,H8,9_dil,1_5&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,A9,9_dil,1_6&7_ib
2.5,MAON-wt-dil,A2,MAON-templ,B9,9_dil,1_6&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,C9,8_dil,1_6&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,D9,9_dil,1_6&10_ib
2.5,MAON-wt-dil,A2,MAON-templ,E9,9_dil,1_7&8_ib
2.5,MAON-wt-dil,H1,MAON-templ,F9,8_dil,1_7&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,G9,9_dil,1_7&10_ib
2.5,MAON-wt-dil,G1,MAON-templ,H9,7_dil,1_8&9_ib
2.5,MAON-wt-dil,A2,MAON-templ,A10,9_dil,1_8&10_ib
2.5,MAON-wt-dil,H1,MAON-templ,B10,8_dil,1_9&10_ib
2.5,MAON-wt-dil,C3,MAON-templ,C10,19_dil,2_11&12_ib
2.5,MAON-wt-dil,C3,MAON-templ,D10,19_dil,2_11&13_ib
2.5,MAON-wt-dil,C3,MAON-templ,E10,19_dil,2_11&14_ib
2.5,MAON-wt-dil,C3,MAON-templ,F10,19_dil,2_11&15_ib
2.5,MAON-wt-dil,C3,MAON-templ,G10,19_dil,2_11&16_ib
2.5,MAON-wt-dil,C3,MAON-templ,H10,19_dil,2_11&17_ib
2.5,MAON-wt-dil,C3,MAON-templ,A11,19_dil,2_11&18_ib
2.5,MAON-wt-dil,B3,MAON-templ,B11,18_dil,2_11&19_ib
2.5,MAON-wt-dil,C3,MAON-templ,C11,19_dil,2_11&20_ib
2.5,MAON-wt-dil,C3,MAON-templ,D11,19_dil,2_12&13_ib
2.5,MAON-wt-dil,C3,MAON-templ,E11,19_dil,2_12&14_ib
2.5,MAON-wt-dil,C3,MAON-templ,F11,19_dil,2_12&15_ib
2.5,MAON-wt-dil,C3,MAON-templ,G11,19_dil,2_12&16_ib
2.5,MAON-wt-dil,C3,MAON-templ,H11,19_dil,2_12&17_ib
2.5,MAON-wt-dil,C3,MAON-templ,A12,19_dil,2_12&18_ib
2.5,MAON-wt-dil,B3,MAON-templ,B12,18_dil,2_12&19_ib
2.5,MAON-wt-dil,C3,MAON-templ,C12,19_dil,2_12&20_ib
